2009-03-31,1.0000000000000000,1.0,1.0000000000000000
2009-04-30,1.0197756102739700,1.0010070825195900,1.0187496453143400
2009-05-31,1.0197756102739700,1.002480058354310,1.0172527640580200
2009-06-30,1.0197756102739700,1.0108002541236300,1.0088794557715300
2009-07-31,1.027969678977070,1.0104990705663700,1.0172890890447900
2009-08-31,1.0325809419177000,1.013882679592460,1.0184422346900600
2009-09-30,1.0371814328130100,1.015840372714650,1.021008281095710
2009-10-31,1.0431197724438500,1.0188898562319100,1.023780702166920
2009-11-30,1.052129913502490,1.0223017012165000,1.0291775043027800
2009-12-31,1.0626560253344100,1.0228334784347900,1.0389335583349900
2010-01-31,1.0642134590736000,1.0234970234593800,1.0397816844416400
2010-02-28,1.0758759786577300,1.0225228828913600,1.0521778990564000
2010-03-31,1.0758759786577300,1.0228617143932800,1.0518293563230100
2010-04-30,1.096905941836590,1.0230970140473900,1.0721426480341400
2010-05-31,1.096905941836590,1.0225652368291000,1.0727002076053400
2010-06-30,1.096905941836590,1.0221369914586200,1.0731496374779100
2010-07-31,1.1108399111496400,1.0240476246499900,1.084754150500880
2010-08-31,1.1108399111496400,1.0255441304501300,1.0831712436032200
2010-09-30,1.1108399111496400,1.0272006400150600,1.0814244733466700
2010-10-31,1.1375628553398600,1.0307771947575200,1.1035972285043200
2010-11-30,1.1375628553398600,1.0333890209181400,1.1008079554872400
2010-12-31,1.1375628553398600,1.037539706816630,1.0964041644537300
2011-01-31,1.1513554684538100,1.040904491870400,1.106110577335430
2011-02-28,1.1513554684538100,1.0442504529518300,1.1025664055966800
2011-03-31,1.1513554684538100,1.0496529330101900,1.0968915841086300
2011-04-30,1.1306061512528500,1.0545801077672400,1.0720912929474600
2011-05-31,1.1306061512528500,1.0579354808348400,1.068691022973030
2011-06-30,1.1306061512528500,1.0579354808348400,1.068691022973030
2011-07-31,1.1133030492258900,1.0607073107602500,1.0495855340413700
2011-08-31,1.1133030492258900,1.0640532718416900,1.0462850673810300
2011-09-30,1.1133030492258900,1.0663639144450500,1.0440179324759600
2011-10-31,1.1206325860731000,1.067083931386620,1.050182233197810
2011-11-30,1.1350669643434200,1.0690557424880600,1.0617472216198300
2011-12-31,1.1350669643434200,1.0693098661145000,1.0614948952709700
2012-01-31,1.1385373126631300,1.0722228758323700,1.0618476235915700
2012-02-29,1.1364397340574200,1.0745146944634000,1.0576307052040300
2012-03-31,1.1379308571423300,1.0767641591566900,1.0568060307965200
2012-04-30,1.1356858207849200,1.0785524365279200,1.0529722824056000
2012-05-31,1.1412663426369400,1.0763217958069600,1.0603393400403000
2012-06-30,1.1511448259271700,1.0754323631144300,1.0704018824517000
2012-07-31,1.1781152055642000,1.0757429586578500,1.0951642268094200
2012-08-31,1.1781152055642000,1.0819925174710000,1.088838588567950
2012-09-30,1.1781152055642000,1.087154991882160,1.0836681194137400
2012-10-31,1.1705640806967300,1.0900868255723700,1.0738264633939700
2012-11-30,1.1688374168989500,1.0882561942633900,1.0740461878924600
2012-12-31,1.1593308490893900,1.088124426457090,1.0654395957860700
2013-01-31,1.1615740869739700,1.0902797712887400,1.0653908451414800
2013-02-28,1.1637507015624800,1.0961999105861300,1.061622693382840
2013-03-31,1.178054947169640,1.093117485117300,1.0777020432009900
2013-04-30,1.168619657889830,1.0908350784724300,1.0713073689620700
2013-05-31,1.1631210965416700,1.091286853808330,1.065825261692350
2013-06-30,1.1495451803056500,1.0938845619896900,1.0508834480804000
2013-07-31,1.151458532269670,1.0960257888420900,1.0505761305910000
2013-08-31,1.1499345587721700,1.098642320995790,1.0466869305834600
2013-09-30,1.1432383354058400,1.0990564483870200,1.0401998342156700
2013-10-31,1.1420385335865000,1.0996446975222900,1.0385523034483100
2013-11-30,1.1357722332878700,1.1016729805407200,1.0309522456749500
2013-12-31,1.122269475297450,1.1045859902585900,1.0160091520214900
2014-01-31,1.1237625988109600,1.1072637003223600,1.0149006045116400
2014-02-28,1.130191500510450,1.1084825525306500,1.0195843840123900
2014-03-31,1.1423295589912900,1.110746135203180,1.028434421500220
2014-04-30,1.1431381789010000,1.112816772159350,1.0272474386621800
2014-05-31,1.1423248200780500,1.1149344690463300,1.0245667810908700
2014-06-30,1.134800041106710,1.116407444881060,1.0164748061381900
2014-07-31,1.12469976113522,1.1176639450340000,1.0062951087690400
2014-08-31,1.127450923279430,1.1174851172968800,1.008918065957480
2014-09-30,1.1267597004400200,1.1175651191792700,1.0082273337839100
2014-10-31,1.1284976535633600,1.1173439375044100,1.0099823480349900
2014-11-30,1.1278855793623500,1.1152403585966700,1.0113385609373000
2014-12-31,1.1306861464623700,1.1118002776535900,1.0169867459006500
2015-01-31,1.1010785905190100,1.1047177580649000,0.9967057942906040
2015-02-28,1.1010785905190100,1.1075178239488000,0.994185887314361
2015-03-31,1.1010785905190100,1.1105014235629100,0.991514794268639
2015-04-30,1.1073502044503900,1.1116590978611300,0.9961239075729040
2015-05-31,1.1052070821674800,1.1153250664721500,0.9909282193964560
2015-06-30,1.1089771187154000,1.118412197934070,0.9915638623790920
2015-07-31,1.103793871279960,1.1201863573260500,0.9853662866549970
2015-08-31,1.1031129778003200,1.1201816513329700,0.9847625842537720
2015-09-30,1.100397133482880,1.1176639450340000,0.9845509809743470
2015-10-31,1.1309605497237100,1.1187698534083200,1.0108965184199900
2015-11-30,1.1309605497237100,1.1201063554436600,1.0096903246975600
2015-12-31,1.1309605497237100,1.1189016212146200,1.0107774698690700
2016-01-31,1.129768638237750,1.118388667968660,1.0101753268743000
